"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Bulgaria","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","2007",17.974,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","Informal employment rate by sex (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","2007",16.31,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2023",19.666,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2023",16.294,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2023",24.581,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2022",19.889,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2022",16.642,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2022",24.786,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2021",20.676,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2021",17.401,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2021",25.716,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2020",14.295,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2020",12.744,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2020",16.79,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2019",23.125,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2019",22.404,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2019",24.282,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2018",22.146,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2018",22.028,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2018",22.343,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2017",24.824,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2017",23.966,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2017",26.246,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2016",30.479,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2016",32.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2016",27.584,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2015",30.131,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2015",31.711,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2015",27.476,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2014",29.278,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2014",30.759,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2014",26.764,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2013",31.507,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2013",33.163,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2013",28.723,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2012",33.687,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2012",34.679,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2012",31.987,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2011",30.885,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2011",31.561,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2011",29.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2010",32.358,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2010",32.053,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2010",32.876,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2009",33.794,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2009",33.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2009",34.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2008",35.577,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2008",36.654,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2008",33.629,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2007",37.057,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2007",38.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2007",34.038,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Total","2006",37.974,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Male","2006",39.158,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","Informal employment rate by sex (%)","LFS - Labour Force Survey","Sex: Female","2006",35.763,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Total","2022",84.923,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Male","2022",83.091,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Female","2022",87.01,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Total","2019",81.494,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Male","2019",80.039,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Female","2019",83.232,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Total","2018",80.701,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Male","2018",78.983,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Female","2018",82.744,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Total","2017",79.117,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Male","2017",77.695,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bolivia (Plurinational State of)","Informal employment rate by sex (%)","LFS - Continuous Employment Survey","Sex: Female","2017",80.919,,,"Repository: ILO-STATISTICS - Micro data processing"
